File_accession	File_format	File_type	File_format_type	Output_type	File_assembly	Experiment_accession	Assay	Donor(s)	Biosample_term_id	Biosample_term_name	Biosample_type	Biosample_organism	Biosample_treatments	Biosample_treatments_amount	Biosample_treatments_duration	Biosample_genetic_modifications_methods	Biosample_genetic_modifications_categories	Biosample_genetic_modifications_targets	Biosample_genetic_modifications_gene_targets	Biosample_genetic_modifications_site_coordinates	Biosample_genetic_modifications_zygosity	Experiment_target	Library_made_from	Library_depleted_in	Library_extraction_method	Library_lysis_method	Library_crosslinking_method	Library_strand_specific	Experiment_date_released	Project	RBNS_protein_concentration	Library_fragmentation_method	Library_size_range	Biological_replicate(s)	Technical_replicate(s)	Read_length	Mapped_read_length	Run_type	Paired_end	Paired_with	Index_of	Derived_from	Size	Lab	md5sum	dbxrefs	File_download_URL	Genome_annotation	Platform	Controlled_by	File_Status	s3_uri	Azure_URL	File_analysis_title	File_analysis_status	Audit_WARNING	Audit_NOT_COMPLIANT	Audit_ERROR
ENCFF788VWD	bam	bam		unfiltered_alignments	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2		76					/files/ENCFF226YFN/,_/files/ENCFF643CGH/,_/files/ENCFF235IVE/,_/files/ENCFF935UTO/,_/files/ENCFF653PKW/	3295029503	ENCODE_Processing_Pipeline	e37a5e9660b6e07e70c48dd305162e1c		https://www.encodeproject.org/files/ENCFF788VWD/@@download/ENCFF788VWD.bam				released	s3://encode-public/2019/07/17/4fc88626-db67-46ec-bb03-cf504f1b777f/ENCFF788VWD.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/4fc88626-db67-46ec-bb03-cf504f1b777f/ENCFF788VWD.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF092THZ	bam	bam		alignments	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2		76					/files/ENCFF226YFN/,_/files/ENCFF643CGH/,_/files/ENCFF235IVE/,_/files/ENCFF935UTO/,_/files/ENCFF653PKW/	2758291976	ENCODE_Processing_Pipeline	86ed94c1ec82dfe058ced166cc47e1a6		https://www.encodeproject.org/files/ENCFF092THZ/@@download/ENCFF092THZ.bam				released	s3://encode-public/2019/07/17/5360aec1-097c-44c0-bc59-7338acd022da/ENCFF092THZ.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/5360aec1-097c-44c0-bc59-7338acd022da/ENCFF092THZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF250QOQ	bam	bam		unfiltered_alignments	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2		76					/files/ENCFF226YFN/,_/files/ENCFF807MUK/,_/files/ENCFF235IVE/,_/files/ENCFF935UTO/,_/files/ENCFF653PKW/	3289799240	ENCODE_Processing_Pipeline	e8e07f0b38d4dbf1b525238d55a29938		https://www.encodeproject.org/files/ENCFF250QOQ/@@download/ENCFF250QOQ.bam				released	s3://encode-public/2019/07/17/1b67b799-56b5-4a8e-98bb-12a5bb495ac7/ENCFF250QOQ.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/1b67b799-56b5-4a8e-98bb-12a5bb495ac7/ENCFF250QOQ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF191RAO	bam	bam		alignments	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2		76					/files/ENCFF226YFN/,_/files/ENCFF807MUK/,_/files/ENCFF235IVE/,_/files/ENCFF935UTO/,_/files/ENCFF653PKW/	2756357914	ENCODE_Processing_Pipeline	4d5f34d45e5bedc5030f5c782463bfaa		https://www.encodeproject.org/files/ENCFF191RAO/@@download/ENCFF191RAO.bam				released	s3://encode-public/2019/07/17/70be6f58-73e6-43b0-99f6-f8a494ce28b2/ENCFF191RAO.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/70be6f58-73e6-43b0-99f6-f8a494ce28b2/ENCFF191RAO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF193RGE	bed_narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF349BOR/,_/files/ENCFF191RAO/	1815424	ENCODE_Processing_Pipeline	692fbf7bf23c7289f5c32126d5c362a6		https://www.encodeproject.org/files/ENCFF193RGE/@@download/ENCFF193RGE.bed.gz				released	s3://encode-public/2019/07/24/fc2e7e53-6764-45b2-9fdc-7829f6835682/ENCFF193RGE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/fc2e7e53-6764-45b2-9fdc-7829f6835682/ENCFF193RGE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF235VSS	bigBed_narrowPeak	bigBed	narrowPeak	peaks	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF193RGE/	4748618	ENCODE_Processing_Pipeline	4e79ee444388adb2a370fb1358eef830		https://www.encodeproject.org/files/ENCFF235VSS/@@download/ENCFF235VSS.bigBed				released	s3://encode-public/2019/07/24/a24453b3-cb19-4530-9d94-ed6e7ca04505/ENCFF235VSS.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/a24453b3-cb19-4530-9d94-ed6e7ca04505/ENCFF235VSS.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF217LCE	bigBed_narrowPeak	bigBed	narrowPeak	peaks	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF866OFO/	4776580	ENCODE_Processing_Pipeline	d19c74e08c7de757d43d2f3f6790b729		https://www.encodeproject.org/files/ENCFF217LCE/@@download/ENCFF217LCE.bigBed				released	s3://encode-public/2019/07/24/3eaf7c0a-a86a-45e9-b576-2e3319ac6076/ENCFF217LCE.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/3eaf7c0a-a86a-45e9-b576-2e3319ac6076/ENCFF217LCE.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF866OFO	bed_narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF092THZ/,_/files/ENCFF535IMT/	1827467	ENCODE_Processing_Pipeline	4d541114064e87afb062336fd0b0828b		https://www.encodeproject.org/files/ENCFF866OFO/@@download/ENCFF866OFO.bed.gz				released	s3://encode-public/2019/07/24/4bdfd376-97f6-4d90-ae29-0a33911fd35c/ENCFF866OFO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/4bdfd376-97f6-4d90-ae29-0a33911fd35c/ENCFF866OFO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF327HXZ	bigWig	bigWig		signal_p-value	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF092THZ/,_/files/ENCFF535IMT/	1272300209	ENCODE_Processing_Pipeline	51dcdc6aed934e62afd9a9df9b8d4c2a		https://www.encodeproject.org/files/ENCFF327HXZ/@@download/ENCFF327HXZ.bigWig				released	s3://encode-public/2019/07/24/a37f0328-5a2d-4ea1-a60c-22548b89f29a/ENCFF327HXZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/a37f0328-5a2d-4ea1-a60c-22548b89f29a/ENCFF327HXZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF507VUO	bigWig	bigWig		signal_p-value	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF349BOR/,_/files/ENCFF191RAO/	1409287693	ENCODE_Processing_Pipeline	58b5e1d02d06fce5fde9d027a51b5655		https://www.encodeproject.org/files/ENCFF507VUO/@@download/ENCFF507VUO.bigWig				released	s3://encode-public/2019/07/24/be44abdd-2697-454a-86fa-d37b6a9dedd9/ENCFF507VUO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/be44abdd-2697-454a-86fa-d37b6a9dedd9/ENCFF507VUO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF372UBP	bigWig	bigWig		fold_change_over_control	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF092THZ/,_/files/ENCFF535IMT/	1373456031	ENCODE_Processing_Pipeline	7f7bee41332e4793721718fa17988e9d		https://www.encodeproject.org/files/ENCFF372UBP/@@download/ENCFF372UBP.bigWig				released	s3://encode-public/2019/07/24/28ed51ae-eae4-4c0c-96ba-9ea872da6cc2/ENCFF372UBP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/28ed51ae-eae4-4c0c-96ba-9ea872da6cc2/ENCFF372UBP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF757ULO	bigWig	bigWig		fold_change_over_control	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF349BOR/,_/files/ENCFF191RAO/	1368859174	ENCODE_Processing_Pipeline	d4d046eab2d2173421ac590a8904a17d		https://www.encodeproject.org/files/ENCFF757ULO/@@download/ENCFF757ULO.bigWig				released	s3://encode-public/2019/07/24/c05ba727-23f1-4588-bf01-aaba26eb0b85/ENCFF757ULO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/c05ba727-23f1-4588-bf01-aaba26eb0b85/ENCFF757ULO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF843KKF	bed_narrowPeak	bed	narrowPeak	pseudoreplicated_peaks	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF866OFO/	1521626	ENCODE_Processing_Pipeline	49c16a527d91daea8c7dc33cbf0b83dc		https://www.encodeproject.org/files/ENCFF843KKF/@@download/ENCFF843KKF.bed.gz				released	s3://encode-public/2019/07/24/bf4fac19-b781-4f96-808e-beef7fee9fad/ENCFF843KKF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/bf4fac19-b781-4f96-808e-beef7fee9fad/ENCFF843KKF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF507EYU	bed_narrowPeak	bed	narrowPeak	pseudoreplicated_peaks	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF193RGE/	1509865	ENCODE_Processing_Pipeline	6eb37ae30d97201cb3fadcf1f7aa792e		https://www.encodeproject.org/files/ENCFF507EYU/@@download/ENCFF507EYU.bed.gz				released	s3://encode-public/2019/07/24/7a5f5a44-bbc7-43a6-b4ba-71d32f5dbeea/ENCFF507EYU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/7a5f5a44-bbc7-43a6-b4ba-71d32f5dbeea/ENCFF507EYU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF683OKQ	bigBed_narrowPeak	bigBed	narrowPeak	pseudoreplicated_peaks	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF843KKF/	3014929	ENCODE_Processing_Pipeline	135283355fcf52550ade025d45cb1c99		https://www.encodeproject.org/files/ENCFF683OKQ/@@download/ENCFF683OKQ.bigBed				released	s3://encode-public/2019/07/24/c766b70a-66b0-405c-8e76-3dc19d1a8135/ENCFF683OKQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/c766b70a-66b0-405c-8e76-3dc19d1a8135/ENCFF683OKQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived			
ENCFF632FJQ	bigBed_narrowPeak	bigBed	narrowPeak	pseudoreplicated_peaks	hg19	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF507EYU/	2994097	ENCODE_Processing_Pipeline	1ea56bd72f9452bf129791f5afabd989		https://www.encodeproject.org/files/ENCFF632FJQ/@@download/ENCFF632FJQ.bigBed				released	s3://encode-public/2019/07/24/70c94934-8dde-4c92-b939-d895fbb51a78/ENCFF632FJQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/70c94934-8dde-4c92-b939-d895fbb51a78/ENCFF632FJQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived			
ENCFF226YFN	fastq	fastq		reads		ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1	76		single-ended					1213195533	Bradley_Bernstein,_Broad	107c4f49d5c9cd6e819e3a5190f73da8	SRA:SRR10838582	https://www.encodeproject.org/files/ENCFF226YFN/@@download/ENCFF226YFN.fastq.gz		Illumina_HiSeq_2500		released	s3://encode-public/2017/12/06/4d6ad49e-4623-41c2-b386-cb003404e39c/ENCFF226YFN.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/12/06/4d6ad49e-4623-41c2-b386-cb003404e39c/ENCFF226YFN.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing_controlled_by		
ENCFF235IVE	fastq	fastq		reads		ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1	76		single-ended					1164440913	Bradley_Bernstein,_Broad	21e3ca8c6a27c99fc108d69e7e46faea	SRA:SRR10838583	https://www.encodeproject.org/files/ENCFF235IVE/@@download/ENCFF235IVE.fastq.gz		Illumina_HiSeq_2500		released	s3://encode-public/2017/12/06/6b6feb34-8f73-4a65-a246-a596c2b7b809/ENCFF235IVE.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/12/06/6b6feb34-8f73-4a65-a246-a596c2b7b809/ENCFF235IVE.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing_controlled_by		
ENCFF789FIZ	bam	bam		unfiltered_alignments	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2		76					/files/ENCFF235IVE/,_/files/ENCFF653PKW/,_/files/ENCFF110MCL/,_/files/ENCFF226YFN/,_/files/ENCFF935UTO/	3297929591	ENCODE_Processing_Pipeline	9331fae0047817e7218b3313ed7db252		https://www.encodeproject.org/files/ENCFF789FIZ/@@download/ENCFF789FIZ.bam				released	s3://encode-public/2020/09/21/9aa8f139-092d-46ac-aac0-7c6b7934a288/ENCFF789FIZ.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/9aa8f139-092d-46ac-aac0-7c6b7934a288/ENCFF789FIZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released			
ENCFF633SJK	bam	bam		alignments	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2		76					/files/ENCFF235IVE/,_/files/ENCFF653PKW/,_/files/ENCFF110MCL/,_/files/ENCFF226YFN/,_/files/ENCFF935UTO/	2786120101	ENCODE_Processing_Pipeline	3a48ef1497c3a94721700ff716f446c2		https://www.encodeproject.org/files/ENCFF633SJK/@@download/ENCFF633SJK.bam				released	s3://encode-public/2020/09/21/f25f68e0-b958-4912-afab-6158bf881661/ENCFF633SJK.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/f25f68e0-b958-4912-afab-6158bf881661/ENCFF633SJK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released			
ENCFF414SKU	bed_narrowPeak	bed	narrowPeak	pseudoreplicated_peaks	GRCh38	ENCSR937EVN	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF076ONX/,_/files/ENCFF356LFX/,_/files/ENCFF633SJK/	1512016	ENCODE_Processing_Pipeline	392d9179e205410cddb37c9c785e7753		https://www.encodeproject.org/files/ENCFF414SKU/@@download/ENCFF414SKU.bed.gz				released	s3://encode-public/2020/09/21/d8510939-6ae0-49cb-babb-d4e5c79b0662/ENCFF414SKU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/d8510939-6ae0-49cb-babb-d4e5c79b0662/ENCFF414SKU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released			
ENCFF168ACZ	fastq	fastq		reads		ENCSR978LQC	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										POLR2AphosphoS5-human	DNA				formaldehyde		2017-10-31	ENCODE		sonication_(generic)		1	1_1	76		paired-ended	1	/files/ENCFF107NVA/			3238282518	Richard_Myers,_HAIB	40576f4a9f62568b13a320094ea8d6ec	SRA:SRR8660382	https://www.encodeproject.org/files/ENCFF168ACZ/@@download/ENCFF168ACZ.fastq.gz		Illumina_HiSeq_2000	/files/ENCFF323QXB/	released	s3://encode-public/2017/01/31/e95f3381-a372-4f34-bbc2-06acc0964af5/ENCFF168ACZ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/31/e95f3381-a372-4f34-bbc2-06acc0964af5/ENCFF168ACZ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			antibody_characterized_with_exemption		
ENCFF107NVA	fastq	fastq		reads		ENCSR978LQC	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										POLR2AphosphoS5-human	DNA				formaldehyde		2017-10-31	ENCODE		sonication_(generic)		1	1_1	76		paired-ended	2	/files/ENCFF168ACZ/			3310054939	Richard_Myers,_HAIB	11fe5df7a848036f47ea1c75a7bb2b7c	SRA:SRR8660382	https://www.encodeproject.org/files/ENCFF107NVA/@@download/ENCFF107NVA.fastq.gz		Illumina_HiSeq_2000	/files/ENCFF291KWD/	released	s3://encode-public/2017/01/31/844f79c4-5f8e-40e0-90f6-726783f93cfc/ENCFF107NVA.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/31/844f79c4-5f8e-40e0-90f6-726783f93cfc/ENCFF107NVA.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			antibody_characterized_with_exemption		
ENCFF457HWE	bam	bam		unfiltered_alignments	hg19	ENCSR978LQC	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										POLR2AphosphoS5-human	DNA				formaldehyde		2017-10-31	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF168ACZ/,_/files/ENCFF107NVA/,_/files/ENCFF807MUK/	7251744227	ENCODE_Processing_Pipeline	ff898636ef0d0446934d56b74e828a0d		https://www.encodeproject.org/files/ENCFF457HWE/@@download/ENCFF457HWE.bam				released	s3://encode-public/2017/02/02/0c905596-f2bf-4f3a-a9ee-8311f81ec743/ENCFF457HWE.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/0c905596-f2bf-4f3a-a9ee-8311f81ec743/ENCFF457HWE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF054XTB	bam	bam		alignments	hg19	ENCSR978LQC	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										POLR2AphosphoS5-human	DNA				formaldehyde		2017-10-31	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF168ACZ/,_/files/ENCFF107NVA/,_/files/ENCFF807MUK/	4962255454	ENCODE_Processing_Pipeline	9e05964d35b18b88deaa6ebb19ea00c0		https://www.encodeproject.org/files/ENCFF054XTB/@@download/ENCFF054XTB.bam				released	s3://encode-public/2017/02/02/19bc82de-12ac-4490-9bb5-cfdb5094071e/ENCFF054XTB.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/19bc82de-12ac-4490-9bb5-cfdb5094071e/ENCFF054XTB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF939MWT	bam	bam		alignments	GRCh38	ENCSR978LQC	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										POLR2AphosphoS5-human	DNA				formaldehyde		2017-10-31	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF168ACZ/,_/files/ENCFF107NVA/,_/files/ENCFF643CGH/	4965806951	ENCODE_Processing_Pipeline	76974b07bfa25eb208842932b5bb1f1e		https://www.encodeproject.org/files/ENCFF939MWT/@@download/ENCFF939MWT.bam				released	s3://encode-public/2017/02/02/e8d07158-edc6-4c75-b3f7-e29b1c915393/ENCFF939MWT.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/e8d07158-edc6-4c75-b3f7-e29b1c915393/ENCFF939MWT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF928DRB	bam	bam		unfiltered_alignments	GRCh38	ENCSR978LQC	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										POLR2AphosphoS5-human	DNA				formaldehyde		2017-10-31	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF168ACZ/,_/files/ENCFF107NVA/,_/files/ENCFF643CGH/	7267995518	ENCODE_Processing_Pipeline	f49bfc2c86ca4a74556cb6f041676c43		https://www.encodeproject.org/files/ENCFF928DRB/@@download/ENCFF928DRB.bam				released	s3://encode-public/2017/02/02/eb4d7ac8-59e6-4900-bc33-52acb46a0269/ENCFF928DRB.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/eb4d7ac8-59e6-4900-bc33-52acb46a0269/ENCFF928DRB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
